0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,0,0,0,0,0.053011167,0.005617683,0.00062735,0.000151404,7.67123E-05,0.000271035,0.000848448,0.005474411,0.146048485,0.230374555,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0.277114145,0.051403184,0.003028816,0.000373627,0.000139944,6.32127E-05,0.000204996,0.000728474,0.006826118,0.058608323,0.184470577,0.409644313,0,0,0,0,0,0,0,0
3,0,0,0,0,0.216090839,0.038855628,0.006767104,0.001802863,0.0006343,0.000438732,0.00444414,0.003531055,0.011918473,0.051735459,0.274837187,0.393734338,0,0,0,0,0,0,0,0
4,0,0,0,0.370830319,0.160340855,0.029075875,0.002978552,0.000840985,0.000335827,0.000230051,0.000690528,0.005334749,0.014543485,0.070799614,0.25756763,0.36863194,0,0,0,0,0,0,0,0
5,0,0,0,0.324375792,0.128737426,0.023415405,0.003512501,0.002746282,0.002053583,0.002885973,0.003826275,0.010010239,0.014438147,0.074677595,0.252011708,0.352680958,0,0,0,0,0,0,0,0
6,0,0,0,0.313230284,0.128763247,0.020677272,0.002463991,0.000426176,0.000125431,9.81559E-05,0.000227475,0.000853601,0.009997355,0.047836637,0.220774849,0.322904218,0,0,0,0,0,0,0,0
7,0,0,0,0.327952861,0.141878533,0.02248041,0.002312849,0.00034428,0.000108554,8.79084E-05,0.000412679,0.001146771,0.005315618,0.055412563,0.210900403,0.311033903,0,0,0,0,0,0,0,0
8,0,0,0,0.367795706,0.18857437,0.029144901,0.002385031,0.000304512,9.85711E-05,8.75535E-05,0.001497271,0.006550404,0.030121595,0.076605906,0.263120665,0.361515235,0,0,0,0,0,0,0,0
9,0,0,0,0,0.177474989,0.01883263,0.011466871,0.00141135,0.000146903,0.000296072,0.008912662,0.005352069,0.048922456,0.140224181,0.29048145,0.401577785,0,0,0,0,0,0,0,0
10,0,0,0,0,0.160716303,0.019269006,0.002169985,0.001242281,0.000596852,0.006396653,0.002701381,0.010365964,0.036209756,0.198974171,0.295438494,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0.208319437,0.034568068,0.009297826,0.002711543,0.010485192,0.001169496,0.004262243,0.013047934,0.033077053,0.201611632,0.310187215,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0.32819459,0.056354431,0.021047045,0.00314383,0.000974456,0.001151309,0.001084361,0.002193907,0.017722963,0.204536156,0.316793408,0,0,0,0,0,0,0,0,0
